census_tract,year,scenario,group,resp,rend,income_per_capita,income_class
354980505000033,2000,original,aci20s,25,135400,5416,above 20 mw
354980505000032,2000,original,meioa1,10,1510,151,from 0.5 to 1 mw
354980505000032,2000,original,1a2sm,11,2741,249.1818181818182,from 1 to 2 mw
354980505000032,2000,original,2a3sm,9,3625,402.77777777777777,from 2 to 3 mw
354980505000032,2000,original,3a5sm,30,17939,597.9666666666667,from 3 to 5 mw
354980505000032,2000,original,5a10sm,51,56217,1102.2941176470588,from 5 to 10 mw
354980505000032,2000,original,10a15s,17,33480,1969.4117647058824,from 10 to 15 mw
354980505000032,2000,original,15a20s,20,55000,2750,from 10 to 20 mw
354980505000032,2000,original,aci20s,37,210660,5693.513513513513,above 20 mw
354980505000052,2000,original,meioa1,17,2516,148,from 0.5 to 1 mw
354980505000052,2000,original,1a2sm,14,3756,268.2857142857143,from 1 to 2 mw
354980505000052,2000,original,2a3sm,15,5880,392,from 2 to 3 mw
354980505000052,2000,original,3a5sm,42,25371,604.0714285714286,from 3 to 5 mw
354980505000052,2000,original,5a10sm,61,66210,1085.4098360655737,from 5 to 10 mw
354980505000052,2000,original,10a15s,36,68270,1896.388888888889,from 10 to 15 mw
354980505000052,2000,original,15a20s,25,69093,2763.72,from 10 to 20 mw
354980505000052,2000,original,aci20s,41,260720,6359.024390243902,above 20 mw
354980505000050,2000,original,meioa1,2,0,0,from 0 to 0.5 mw
354980505000050,2000,original,1a2sm,14,3499,249.92857142857142,from 1 to 2 mw
354980505000050,2000,original,2a3sm,8,0,0,from 0 to 0.5 mw
354980505000050,2000,original,3a5sm,26,16606,638.6923076923077,from 3 to 5 mw
354980505000050,2000,original,5a10sm,69,79967,1158.9420289855072,from 5 to 10 mw
354980505000050,2000,original,10a15s,55,108190,1967.090909090909,from 10 to 15 mw
354980505000050,2000,original,15a20s,23,66140,2875.6521739130435,from 10 to 20 mw
354980505000050,2000,original,aci20s,61,313008,5131.2786885245905,above 20 mw
354980505000031,2000,original,meioa1,16,2304,144,from 0.5 to 1 mw
354980505000031,2000,original,1a2sm,23,6303,274.04347826086956,from 1 to 2 mw
354980505000031,2000,original,2a3sm,12,4394,366.1666666666667,from 2 to 3 mw
354980505000031,2000,original,3a5sm,22,12986,590.2727272727273,from 3 to 5 mw
354980505000031,2000,original,5a10sm,53,56951,1074.5471698113208,from 5 to 10 mw
354980505000031,2000,original,10a15s,12,23683,1973.5833333333333,from 10 to 15 mw
354980505000031,2000,original,15a20s,7,18800,2685.714285714286,from 10 to 20 mw
354980505000031,2000,original,aci20s,23,167016,7261.565217391304,above 20 mw
354980505000051,2000,original,1a2sm,7,1951,278.7142857142857,from 1 to 2 mw
354980505000051,2000,original,2a3sm,5,1826,365.2,from 2 to 3 mw
354980505000051,2000,original,3a5sm,15,9184,612.2666666666667,from 3 to 5 mw
354980505000051,2000,original,5a10sm,66,82103,1243.9848484848485,from 5 to 10 mw
354980505000051,2000,original,10a15s,33,64170,1944.5454545454545,from 10 to 15 mw
354980505000051,2000,original,15a20s,55,154750,2813.6363636363635,from 10 to 20 mw
354980505000051,2000,original,aci20s,61,332212,5446.098360655737,above 20 mw
354980505000079,2000,original,meioa1,8,1206,150.75,from 0.5 to 1 mw
354980505000079,2000,original,1a2sm,13,3428,263.6923076923077,from 1 to 2 mw
354980505000079,2000,original,2a3sm,31,11790,380.3225806451613,from 2 to 3 mw
354980505000079,2000,original,3a5sm,50,29958,599.16,from 3 to 5 mw
354980505000079,2000,original,5a10sm,74,81657,1103.472972972973,from 5 to 10 mw
354980505000079,2000,original,10a15s,29,52530,1811.3793103448277,from 10 to 15 mw
